hostname_length,path_length,double_slash_in_path,has_ip,subdomain_cnt,suspicious_tokens,has_at,hyphen_count,digit_count,entropy,domain_age_days,ssl_days_left,has_login_form,num_inputs,num_iframes,num_scripts,meta_refresh,suspicious_js,ext_favicon,label_encoded
145,16,0,0,12,2,0,2,41,4.799657856823111,-1,-999,0,0,0,0,0,0,0,1
12,35,0,0,0,2,0,0,0,4.108705039393448,-1,76,0,1,0,5,0,0,0,1
24,10,0,0,3,1,0,0,0,3.8883122251661937,-1,-999,0,0,0,0,0,0,0,1
190,34,0,0,7,2,0,11,92,4.773656144433425,-1,-999,0,0,0,0,0,0,0,1
13,57,0,0,0,1,0,0,22,4.771556879044141,-1,58,0,0,0,0,0,0,0,1
9,60,0,0,0,1,0,0,1,4.241429358674867,-1,-999,0,0,0,0,0,0,0,1
11,64,0,0,0,1,0,0,11,4.4431142077676995,-1,-999,0,0,0,0,0,0,0,1
14,12,0,0,0,0,0,0,0,3.9225895736416696,-1,72,0,7,0,24,0,0,0,1
17,7,0,0,0,2,0,1,0,3.977916874693636,-1,-999,0,0,0,0,0,0,0,1
16,37,0,0,0,0,0,0,19,4.525756904931549,-1,83,0,0,0,0,0,0,0,1
30,20,0,0,4,1,0,0,0,3.9580124450310894,-1,-999,0,0,0,0,0,0,0,1
15,60,0,0,1,0,0,0,2,4.6677310349286785,-1,-999,0,0,0,1,0,0,0,1
16,7,0,0,0,2,0,1,0,4.01506101220307,-1,-999,0,0,0,0,0,0,0,1
21,7,0,0,0,2,0,1,0,4.071581588126285,-1,-999,0,0,0,0,0,0,0,1
84,1,0,0,5,2,0,4,13,4.64081996365395,-1,-999,0,0,0,0,0,0,0,1
85,34,0,0,5,2,0,4,33,4.734704869705841,-1,-999,0,0,0,0,0,0,0,1
85,34,0,0,5,2,0,4,34,4.796454500306755,-1,-999,0,0,0,0,0,0,0,1
87,34,0,0,5,2,0,4,35,4.794398195373883,-1,-999,0,0,0,0,0,0,0,1
85,1,0,0,5,2,0,4,14,4.655155979913604,-1,-999,0,0,0,0,0,0,0,1
84,34,0,0,5,2,0,4,32,4.7028633854718,-1,-999,0,0,0,0,0,0,0,1
16,4,0,0,0,0,0,0,0,3.7821222241453056,-1,-999,0,0,0,0,0,0,0,1
21,7,0,0,1,1,0,1,1,3.978864088188098,-1,-999,0,0,0,0,0,0,0,1
87,34,0,0,5,2,0,4,33,4.799515554999301,-1,-999,0,0,0,0,0,0,0,1
35,1,0,0,0,1,0,2,0,4.297675800911846,-1,-999,0,0,0,0,0,0,0,1
84,34,0,0,5,2,0,4,34,4.7796937023415,-1,-999,0,0,0,0,0,0,0,1
23,26,0,0,3,1,0,1,0,4.288797584895534,-1,-999,0,0,0,0,0,0,0,1
21,105,0,0,1,0,0,0,25,4.775196997017058,-1,-999,0,0,0,31,0,0,0,1
21,117,0,0,1,0,0,0,25,4.80393255999294,-1,-999,0,0,0,31,0,0,0,1
16,33,0,0,1,0,0,0,2,4.340587681210861,-1,-999,0,0,0,0,0,0,0,1
17,63,0,0,1,1,0,0,1,4.454400618509846,-1,-999,0,0,0,0,0,0,0,1
17,64,0,0,1,1,0,0,1,4.474022937081426,-1,-999,0,0,0,0,0,0,0,1
24,0,0,0,1,0,0,0,0,4.042433003725894,-1,-999,0,0,0,0,0,0,0,1
15,32,0,0,1,0,0,0,0,3.9009405773772703,-1,-999,0,0,0,0,0,0,0,1
24,58,0,0,3,1,0,0,2,4.460165941546996,-1,-999,0,0,0,0,0,0,0,1
11,63,0,0,0,0,0,0,7,4.727494042145547,-1,-999,0,0,0,0,0,0,0,1
11,111,0,0,0,0,0,0,9,5.503926686462308,-1,55,0,2,0,8,0,0,0,1
21,40,0,0,0,0,0,1,8,4.515911189938594,-1,-999,0,0,0,0,0,0,0,1
11,59,0,0,1,0,0,0,2,4.631100136302538,-1,-999,0,0,0,0,0,0,0,1
21,37,0,0,0,0,0,1,6,4.550012445372231,-1,-999,0,0,0,0,0,0,0,1
17,14,0,0,1,0,0,0,0,4.188331131693838,-1,-999,0,0,0,0,0,0,0,1
15,49,0,0,1,0,0,0,1,4.500524697298041,-1,-999,0,0,0,1,0,0,0,1
18,83,0,0,1,1,0,0,2,4.592533385185611,-1,-999,0,0,0,0,0,0,0,1
21,39,0,0,0,0,0,1,6,4.462411466779488,-1,-999,0,0,0,0,0,0,0,1
21,22,0,0,0,2,0,1,5,4.319079570624175,-1,-999,0,0,0,0,0,0,0,1
23,26,0,0,3,1,0,1,0,4.3221332784023785,-1,-999,0,0,0,0,0,0,0,1
24,1,0,0,1,0,0,0,0,3.8667292966721747,-1,-999,0,0,0,0,0,0,0,1
14,79,0,0,1,2,0,0,0,4.287250030379392,-1,-999,0,0,0,0,0,0,0,1
20,17,0,0,0,0,0,0,0,3.9474015047059154,-1,-999,0,0,0,0,0,0,0,1
24,64,0,0,3,1,0,0,2,4.450077444076444,-1,-999,0,0,0,0,0,0,0,1
18,75,0,0,0,1,0,1,0,4.383512099488237,-1,-999,0,0,0,0,0,0,0,1
24,68,0,0,3,1,0,0,2,4.445588129810026,-1,-999,0,0,0,0,0,0,0,1
18,83,0,0,1,1,0,0,2,4.568771087334391,-1,-999,0,0,0,0,0,0,0,1
12,54,0,0,0,0,0,0,2,4.418300156926459,-1,-999,0,0,0,0,0,0,0,1
17,36,0,0,1,1,0,0,0,4.212047521080002,-1,-999,0,0,0,0,0,0,0,1
134,34,0,0,5,2,0,6,83,4.826806396976452,-1,-999,0,0,0,0,0,0,0,1
134,34,0,0,5,2,0,6,84,4.812776490780309,-1,-999,0,0,0,0,0,0,0,1
134,7,0,0,5,2,0,6,62,4.83342617128465,-1,-999,0,0,0,0,0,0,0,1
134,34,0,0,5,2,0,6,85,4.833847791172569,-1,-999,0,0,0,0,0,0,0,1
134,43,0,0,5,2,0,6,85,4.825678658803324,-1,-999,0,0,0,0,0,0,0,1
134,1,0,0,5,2,0,6,62,4.838020339117051,-1,-999,0,0,0,0,0,0,0,1
134,34,0,0,5,2,0,6,84,4.839004635846649,-1,-999,0,0,0,0,0,0,0,1
134,34,0,0,5,2,0,6,79,4.799860194740678,-1,-999,0,0,0,0,0,0,0,1
11,162,0,0,0,2,0,0,53,4.912984746348909,-1,-999,0,0,0,0,0,0,0,1
11,19,0,0,0,1,0,0,0,4.023661393171458,-1,64,0,0,0,0,0,0,0,1
16,210,0,0,0,3,0,0,99,4.770824539804054,-1,83,0,0,0,0,0,0,0,1
23,61,0,0,3,1,0,0,0,4.459970850132958,-1,-999,0,0,0,0,0,0,0,1
14,38,0,0,0,0,0,0,0,4.2858125509115945,-1,-999,0,0,0,0,0,0,0,1
20,35,0,0,0,0,0,0,0,4.364755383871,-1,76,0,0,0,0,0,0,0,1
24,25,0,0,1,0,0,0,1,4.204701244167347,-1,-999,0,0,0,0,0,0,0,1
162,254,0,0,17,1,0,0,158,4.879193034374582,-1,-999,0,0,0,1,0,0,0,1
124,68,0,0,10,4,0,1,35,4.8875419772457676,-1,-999,0,0,0,0,0,0,0,1
13,179,0,0,0,0,0,0,26,5.207354681982642,-1,-999,0,0,0,0,0,0,0,1
162,258,0,0,17,1,0,0,161,4.892426568645942,-1,-999,0,0,0,1,0,0,0,1
16,210,0,0,0,3,0,0,98,4.760722264323362,-1,83,0,0,0,0,0,0,0,1
25,62,0,0,3,2,0,1,0,4.365262859604606,-1,-999,0,0,0,0,0,0,0,1
20,36,0,0,1,1,0,1,3,4.175029131970806,-1,-999,0,0,0,0,0,0,0,1
31,26,0,0,3,2,0,0,0,4.380892047769037,-1,-999,0,0,0,0,0,0,0,1
14,29,0,0,1,0,0,0,0,4.159079570624175,-1,-999,0,0,0,0,0,0,0,1
17,42,0,0,1,1,0,0,0,4.395757756472473,-1,-999,0,0,0,0,0,0,0,1
24,25,0,0,1,0,0,0,1,4.0811354488362035,-1,-999,0,0,0,0,0,0,0,1
33,435,0,0,3,2,0,2,22,5.109067489212712,-1,-999,0,0,0,0,0,0,0,1
31,21,0,0,3,2,0,0,0,4.392585371425656,-1,-999,0,0,0,0,0,0,0,1
30,20,0,0,4,1,0,0,0,4.006343804718168,-1,-999,0,0,0,0,0,0,0,1
24,10,0,0,3,1,0,0,0,3.955504603267742,-1,-999,0,0,0,0,0,0,0,1
190,44,0,0,7,2,0,11,91,4.818392824577588,-1,-999,0,0,0,0,0,0,0,1
18,79,0,0,1,1,0,0,2,4.532714710684732,-1,-999,0,0,0,0,0,0,0,1
190,44,0,0,7,2,0,11,95,4.7835489196350505,-1,-999,0,0,0,0,0,0,0,1
134,43,0,0,5,2,0,6,80,4.892509378627622,-1,-999,0,0,0,0,0,0,0,1
134,24,0,0,5,2,0,6,62,4.874562823876346,-1,-999,0,0,0,0,0,0,0,1
21,106,1,0,1,0,0,0,25,4.76921838201471,-1,-999,0,0,0,31,0,0,0,1
22,53,1,0,0,0,0,1,0,4.415888932580994,-1,-999,0,0,0,0,0,0,0,1
34,10,0,0,1,0,0,0,1,4.157555126948331,-1,-999,0,0,0,2,0,0,0,1
34,1,0,0,1,0,0,0,1,4.067347411070556,-1,-999,0,0,0,2,0,0,0,1
25,96,0,0,3,2,0,1,3,4.698243632143309,-1,-999,0,0,0,0,0,0,0,1
21,118,1,0,1,0,0,0,25,4.799099066645976,-1,-999,0,0,0,31,0,0,0,1
17,27,0,0,1,2,0,1,1,4.240355490213508,-1,-999,0,0,0,0,0,0,0,1
190,44,0,0,7,2,0,11,88,4.838375584169006,-1,-999,0,0,0,0,0,0,0,1
13,57,0,0,0,1,0,0,19,4.722502574193803,-1,58,0,0,0,0,0,0,0,1
39,143,0,0,1,2,0,1,49,5.1025667989139025,-1,-999,0,0,0,0,0,0,0,1
18,71,0,0,0,1,0,1,0,4.372148375638508,-1,-999,0,0,0,0,0,0,0,1
18,203,0,0,0,1,0,0,73,4.891274176193658,-1,-999,0,0,0,0,0,0,0,1
15,114,0,0,1,2,0,0,6,4.725461873521779,-1,-999,0,0,0,0,0,0,0,1
170,37,0,0,17,5,0,0,39,4.8432506341483545,-1,-999,0,0,0,0,0,0,0,1
190,34,0,0,7,2,0,11,89,4.720624552167966,-1,-999,0,0,0,0,0,0,0,1
39,143,0,0,1,2,0,1,49,4.987819673587397,-1,-999,0,0,0,0,0,0,0,1
68,43,0,0,2,2,0,0,24,4.626489635821707,-1,-999,0,0,0,0,0,0,0,1
95,10,0,0,4,3,0,1,36,4.795833441448779,-1,-999,0,0,0,0,0,0,0,1
18,204,0,0,0,1,0,0,85,4.9064717016493455,-1,-999,0,0,0,0,0,0,0,1
190,34,0,0,7,2,0,11,92,4.8042601499199575,-1,-999,0,0,0,0,0,0,0,1
124,77,0,0,10,4,0,1,35,4.877964590234951,-1,-999,0,0,0,0,0,0,0,1
190,1,0,0,7,2,0,11,71,4.676154121225318,-1,-999,0,0,0,0,0,0,0,1
18,38,0,0,0,0,0,0,0,3.8829297137072025,-1,-999,0,0,0,0,0,0,0,1
13,57,0,0,0,1,0,0,15,4.5555577303980455,-1,58,0,0,0,0,0,0,0,1
13,59,0,0,0,0,0,0,25,4.688300888141892,-1,58,0,0,0,0,0,0,0,1
131,23,0,0,5,3,0,6,59,4.853598753111351,-1,-999,0,0,0,0,0,0,0,1
21,102,0,0,0,1,0,0,42,4.889563395495951,-1,-999,0,0,0,0,0,0,0,1
31,21,0,0,3,2,0,0,0,4.324788761256165,-1,-999,0,0,0,0,0,0,0,1
18,35,1,0,1,0,0,0,4,4.148557997502393,-1,-999,0,0,0,0,0,0,0,1
30,20,0,0,4,1,0,0,0,3.9580124450310894,-1,-999,0,0,0,0,0,0,0,1
31,26,0,0,3,2,0,0,0,4.318392047769037,-1,-999,0,0,0,0,0,0,0,1
13,6,0,0,0,0,0,0,0,3.638530469124292,-1,-999,0,0,0,0,0,0,0,1
13,5,0,0,0,0,0,0,0,3.6692750707107136,-1,-999,0,0,0,0,0,0,0,1
24,10,0,0,3,1,0,0,0,3.8883122251661937,-1,-999,0,0,0,0,0,0,0,1
124,46,0,0,7,2,0,1,101,4.522704220027184,-1,-999,0,0,0,0,0,0,0,1
22,32,0,0,1,1,0,0,0,4.296465460977461,-1,36,0,0,0,8,0,0,0,1
30,20,0,0,4,1,0,0,0,3.909681085344011,-1,-999,0,0,0,0,0,0,0,1
31,52,0,0,3,2,0,0,1,4.527639937608269,-1,-999,0,0,0,0,0,0,0,1
31,26,0,0,3,2,0,0,0,4.318392047769037,-1,-999,0,0,0,0,0,0,0,1
21,120,0,0,1,3,0,1,6,5.158631001554731,-1,-999,0,0,0,0,0,0,0,1
30,20,0,0,4,1,0,0,0,4.006343804718168,-1,-999,0,0,0,0,0,0,0,1
24,10,0,0,3,1,0,0,0,3.955504603267742,-1,-999,0,0,0,0,0,0,0,1
31,21,0,0,3,2,0,0,0,4.345892362914411,-1,-999,0,0,0,0,0,0,0,1
31,26,0,0,3,2,0,0,0,4.380892047769037,-1,-999,0,0,0,0,0,0,0,1
24,10,0,0,3,1,0,0,0,3.8883122251661937,-1,-999,0,0,0,0,0,0,0,1
19,71,0,0,2,2,0,0,10,4.402366812842211,-1,-999,0,0,0,0,0,0,0,1
30,20,0,0,4,1,0,0,0,3.9211726999414425,-1,-999,0,0,0,0,0,0,0,1
20,23,0,0,0,0,0,0,0,4.176174630069641,-1,-999,0,0,0,0,0,0,0,1
20,7,0,0,0,0,0,0,0,3.889549430862088,-1,-999,0,0,0,0,0,0,0,1
22,11,0,0,1,0,0,0,0,3.877567157116929,-1,-999,0,0,0,0,0,0,0,1
15,19,0,0,0,0,0,0,0,3.906724115462864,-1,-999,0,0,0,0,0,0,0,1
25,1,0,0,0,2,0,2,0,4.12728313431329,-1,-999,0,0,0,0,0,0,0,1
29,9,0,0,1,1,0,1,0,4.374860596185444,-1,46,0,0,0,2,0,0,0,1
33,479,0,0,3,2,0,2,22,5.097570982893556,-1,-999,0,0,0,0,0,0,0,1
162,101,0,0,17,1,0,0,89,4.904865518472977,-1,-999,0,0,0,1,0,0,0,1
44,22,0,0,4,1,0,1,1,4.438256286784568,-1,-999,0,0,0,0,0,0,0,1
16,21,0,0,0,0,0,0,0,3.988316710610012,-1,-999,0,0,0,0,0,0,0,1
21,35,0,0,1,1,0,0,0,4.522538010932543,-1,-999,0,0,0,0,0,0,0,1
123,34,0,0,3,2,0,4,31,4.7971525929828,-1,-999,0,0,0,0,0,0,0,1
33,733,0,0,3,2,0,2,40,5.170759669084783,-1,-999,0,0,0,0,0,0,0,1
21,28,0,0,1,0,0,0,6,4.302342869602356,-1,89,0,0,0,1,0,0,0,1
17,38,0,0,1,0,0,0,2,4.428335682417073,-1,-999,0,0,0,0,0,0,0,1
44,12,0,0,4,1,0,1,1,4.392383551563975,-1,-999,0,0,0,0,0,0,0,1
17,40,0,0,1,0,0,0,0,4.043241415355961,-1,-999,0,0,0,0,0,0,0,1
24,18,0,0,0,0,0,0,0,4.091665140378664,-1,-999,0,0,0,0,0,0,0,1
19,13,0,0,1,0,0,0,0,4.246188756990946,-1,86,0,0,0,4,0,0,0,1
17,7,0,0,0,1,0,0,0,3.8245334068819115,-1,-999,0,0,0,0,0,0,0,1
17,8,0,0,0,1,0,0,0,3.8042292966721747,-1,-999,0,0,0,0,0,0,0,1
14,8,0,0,1,0,0,0,0,3.9262723741395074,-1,-999,0,0,0,0,0,0,0,1
17,19,0,0,0,1,0,0,3,4.394531545943952,-1,-999,0,0,0,0,0,0,0,1
34,739,0,0,3,2,0,2,43,5.204150300585813,-1,-999,0,0,0,0,0,0,0,1
6,7,0,0,0,0,0,0,1,3.846439344671016,-1,-999,0,0,0,1,0,0,0,1
11,18,0,0,0,1,0,0,0,3.871178126382216,-1,37,1,12,0,100,0,0,0,1
15,21,0,0,0,0,0,0,0,4.135940488298283,-1,-999,0,0,0,0,0,0,0,1
26,46,0,0,1,0,0,0,0,4.29720472418949,-1,-999,0,0,0,0,0,0,0,1
22,27,0,0,1,2,0,0,1,4.354067815178066,-1,-999,0,0,0,0,0,0,0,1
162,91,0,0,17,1,0,0,89,4.897056895578073,-1,-999,0,0,0,1,0,0,0,1
11,61,0,0,0,2,0,0,0,4.494790715519555,-1,-999,0,0,0,0,0,0,0,1
162,91,0,0,17,1,0,0,89,4.89769784506965,-1,-999,0,0,0,1,0,0,0,1
162,91,0,0,17,1,0,0,85,4.892517042444231,-1,-999,0,0,0,1,0,0,0,1
18,9,0,0,1,0,0,0,1,3.7748395917476723,-1,-999,0,0,0,0,0,0,0,1
16,73,0,0,1,1,0,0,6,4.892893255757832,-1,-999,0,0,0,0,0,0,0,1
162,91,0,0,17,1,0,0,87,4.8739923358654975,-1,-999,0,0,0,1,0,0,0,1
30,54,0,0,4,1,0,0,2,4.460167456907151,-1,-999,0,0,0,0,0,0,0,1
16,57,0,0,0,1,0,0,5,4.35798074708135,-1,-999,0,0,0,0,0,0,0,1
162,258,0,0,17,1,0,0,166,4.909343673998355,-1,-999,0,0,0,1,0,0,0,1
15,16,0,0,1,0,0,0,4,4.45148902643068,-1,-999,0,0,0,0,0,0,0,1
17,30,0,0,1,0,0,0,0,4.3449066598038835,-1,-999,0,0,0,0,0,0,0,1
39,72,0,0,5,2,0,1,1,4.450279075827826,-1,-999,0,0,0,0,0,0,0,1
34,1,0,0,2,0,0,0,4,4.254830815378347,-1,-999,0,0,0,0,0,0,0,1
123,34,0,0,4,3,0,4,42,4.833649814059022,-1,-999,0,0,0,0,0,0,0,1
18,85,0,0,0,2,0,0,27,4.817222327630921,-1,-999,0,0,0,0,0,0,0,1
16,41,0,0,1,0,0,0,0,4.4462197750589985,-1,39,0,0,0,0,0,0,0,1
14,4,0,0,1,0,0,0,1,3.623465189601647,-1,-999,0,0,0,0,0,0,0,1
17,17,0,0,0,0,0,0,0,4.1868202973010105,-1,23,0,0,0,6,0,0,1,1
9,77,0,0,0,0,0,0,3,4.54213973139952,-1,261,0,0,0,16,0,0,0,1
9,4,0,0,0,0,0,0,2,3.7219280948873625,-1,-999,0,0,0,0,0,0,0,1
10,4,0,0,0,0,0,0,1,3.499227541723357,-1,-999,0,0,0,0,0,0,0,1
123,34,0,0,4,3,0,4,41,4.890147504306923,-1,-999,0,0,0,1,0,0,0,1
123,34,0,0,4,3,0,4,41,4.871286275755209,-1,-999,0,0,0,1,0,0,0,1
123,34,0,0,4,3,0,4,39,4.831348390250863,-1,-999,0,0,0,1,0,0,0,1
123,34,0,0,4,3,0,4,46,4.882440986675833,-1,-999,0,0,0,1,0,0,0,1
160,34,0,0,22,1,0,0,37,4.647673046988788,-1,-999,0,0,0,0,0,0,0,1
160,34,0,0,22,1,0,0,41,4.598744118190001,-1,-999,0,0,0,0,0,0,0,1
123,34,0,0,4,3,0,4,42,4.871406876911571,-1,-999,0,0,0,1,0,0,0,1
123,34,0,0,4,3,0,4,42,4.909263879077944,-1,-999,0,0,0,1,0,0,0,1
160,34,0,0,22,1,0,0,40,4.664702263753284,-1,-999,0,0,0,0,0,0,0,1
123,34,0,0,4,3,0,4,41,4.887632718234446,-1,-999,0,0,0,1,0,0,0,1
160,34,0,0,22,1,0,0,34,4.6247143518386915,-1,-999,0,0,0,0,0,0,0,1
17,23,0,0,1,0,0,0,2,4.0523897254196,-1,-999,0,0,0,0,0,0,0,1
123,34,0,0,4,3,0,4,43,4.861913267888221,-1,-999,0,0,0,1,0,0,0,1
160,34,0,0,22,1,0,0,37,4.644248129324974,-1,-999,0,0,0,0,0,0,0,1
123,34,0,0,4,3,0,4,41,4.846621059480097,-1,-999,0,0,0,1,0,0,0,1
123,34,0,0,4,3,0,4,46,4.915303186867284,-1,-999,0,0,0,1,0,0,0,1
123,34,0,0,4,3,0,4,44,4.883180015622523,-1,-999,0,0,0,1,0,0,0,1
123,34,0,0,4,3,0,4,43,4.880799774612992,-1,-999,0,0,0,1,0,0,0,1
162,91,0,0,17,1,0,0,89,4.8819233222190554,-1,-999,0,0,0,1,0,0,0,1
162,91,0,0,17,1,0,0,86,4.894365392278412,-1,-999,0,0,0,1,0,0,0,1
123,34,0,0,4,3,0,4,41,4.922129897586414,-1,-999,0,0,0,1,0,0,0,1
162,91,0,0,17,1,0,0,96,4.889984429972275,-1,-999,0,0,0,1,0,0,0,1
17,15,0,0,0,1,0,0,0,4.077212078381127,-1,-999,0,0,0,0,0,0,0,1
162,91,0,0,17,1,0,0,90,4.883656036011949,-1,-999,0,0,0,1,0,0,0,1
15,38,0,0,1,1,0,0,0,4.2043076303015,-1,-999,0,0,0,0,0,0,0,1
31,80,0,0,4,1,0,0,8,4.8065010677023805,-1,-999,0,0,0,0,0,0,0,1
28,80,0,0,4,1,0,0,8,4.848301125910768,-1,-999,0,0,0,0,0,0,0,1
20,39,0,0,1,1,0,0,0,4.21203507436531,-1,-999,0,0,0,0,0,0,0,1
28,14,0,0,0,0,0,0,0,4.091665140378664,-1,-999,0,0,0,0,0,0,0,1
174,41,0,0,17,6,0,2,33,4.742398385114165,-1,-999,0,0,0,0,0,0,0,1
162,91,0,0,17,1,0,0,86,4.89366955751284,-1,-999,0,0,0,1,0,0,0,1
174,41,0,0,17,6,0,2,32,4.725822629350742,-1,-999,0,0,0,0,0,0,0,1
13,25,0,0,0,0,0,0,0,4.2166513633240275,-1,77,0,0,0,51,0,0,0,1
24,1,0,0,1,0,0,2,0,4.054229296672175,-1,-999,0,0,0,0,0,0,0,1
23,36,0,0,1,0,0,1,11,5.125498891821148,-1,-999,0,0,0,0,0,0,0,1
14,47,0,0,0,1,0,0,11,4.986082650227088,-1,-999,0,0,0,0,0,0,0,1
13,53,0,0,0,2,0,0,3,4.361058039888682,-1,60,0,1,1,17,0,0,1,1
13,30,0,0,0,1,0,0,0,4.088047190938307,-1,-999,0,0,0,0,0,0,0,1
23,0,0,0,1,0,0,3,12,4.271370634378849,-1,-999,0,0,0,0,0,0,0,1
16,35,0,0,1,0,0,0,2,4.2623717288519805,-1,63,0,0,0,0,0,0,0,1
21,62,0,0,0,0,0,0,20,4.748697164422767,-1,-999,0,0,0,0,0,0,0,1
17,31,0,0,0,1,0,0,0,4.2029461878313255,-1,-999,0,0,0,0,0,0,0,1
18,208,0,0,0,1,0,1,77,4.829394839620585,-1,-999,0,0,0,0,0,0,0,1
19,1,0,0,1,0,0,0,0,3.9582291686698783,-1,-999,0,0,0,0,0,0,0,1
24,61,0,0,1,0,0,1,0,4.293229995643116,-1,-999,0,0,0,0,0,0,0,1
14,35,0,0,0,0,0,0,0,4.311844101310204,-1,-999,0,0,0,0,0,0,0,1
13,35,0,0,0,1,0,0,0,4.126167669167253,-1,-999,0,0,0,0,0,0,0,1
16,19,0,0,1,0,0,0,0,4.070656113151928,-1,46,0,2,0,48,0,0,0,1
13,90,0,0,0,1,0,0,21,4.6474029020133445,-1,-999,0,0,0,0,0,0,0,1
15,41,0,0,0,1,0,0,0,4.495402995939738,-1,-999,0,0,0,0,0,0,0,1
19,55,0,0,0,0,0,0,6,4.527095835763897,-1,-999,0,0,0,0,0,0,0,1
12,47,0,0,1,0,0,0,2,4.2377987651178906,-1,52,0,4,1,37,0,0,0,1
174,41,0,0,17,6,0,2,37,4.783301521801954,-1,-999,0,0,0,0,0,0,0,1
11,45,0,0,0,1,0,0,0,4.175283297542291,-1,37,0,9,0,1,0,0,0,1
14,54,0,0,0,0,0,0,0,4.216129231821868,-1,-999,0,0,0,0,0,0,0,1
18,204,0,0,0,1,0,1,77,4.806485573133271,-1,-999,0,0,0,0,0,0,0,1
16,33,0,0,0,0,0,0,0,4.040071227223175,-1,-999,0,0,0,0,0,0,0,1
17,46,0,0,0,0,0,0,0,4.110149803181316,-1,-999,0,0,0,0,0,0,0,1
10,50,0,0,0,0,0,0,0,4.323280892390485,-1,-999,0,0,0,0,0,0,0,1
17,50,0,0,0,0,0,0,0,4.381637406626499,-1,-999,0,0,0,0,0,0,0,1
20,1,0,0,1,0,0,1,0,3.8248629576173565,-1,-999,0,0,0,0,0,0,0,1
23,80,0,0,1,0,0,3,23,5.477253229240833,-1,-999,0,0,0,0,0,0,0,1
34,54,0,0,0,0,0,0,0,4.201163573365706,-1,-999,0,0,0,0,0,0,0,1
18,1,0,0,1,1,0,1,0,3.8150724101159432,-1,-999,0,0,0,0,0,0,0,1
18,49,0,0,0,1,0,0,0,4.150293954210773,-1,-999,0,0,0,1,0,0,0,1
17,32,0,0,0,0,0,0,0,4.103320601250094,-1,41,0,0,0,15,0,0,0,1
30,20,0,0,4,1,0,0,0,4.006343804718168,-1,-999,0,0,0,0,0,0,0,1
15,114,0,0,1,1,0,0,8,4.889983403184832,-1,-999,0,0,0,0,0,0,0,1
17,24,0,0,0,1,0,0,0,4.198934896284056,-1,-999,0,0,0,0,0,0,0,1
21,62,0,0,0,0,0,0,19,4.69991539191651,-1,-999,0,0,0,0,0,0,0,1
17,30,0,0,0,1,0,0,0,4.349511290831418,-1,-999,0,0,0,0,0,0,0,1
14,55,0,0,0,0,0,0,0,4.204503500994273,-1,-999,0,0,0,0,0,0,0,1
16,8,0,0,1,0,0,0,1,3.9917292966721747,-1,-999,0,0,0,0,0,0,0,1
16,9,0,0,1,0,0,0,1,3.9683403313485464,-1,-999,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,3.980337797403416,-1,-999,0,0,0,0,0,0,0,1
26,20,0,0,1,0,0,0,0,4.05067794532582,-1,-999,0,0,0,0,0,0,0,1
29,123,0,0,1,2,0,0,14,4.88896865978388,-1,63,0,0,0,1,0,0,0,1
10,17,0,0,0,0,0,0,7,4.057476076289932,-1,-999,0,0,0,0,0,0,0,1
20,78,0,0,1,1,0,0,2,4.397264313319938,-1,-999,0,0,0,0,0,0,0,1
14,27,0,0,0,1,0,0,0,4.115601562950722,-1,-999,0,0,0,0,0,0,0,1
10,16,0,0,0,0,0,0,7,4.101381529092886,-1,-999,0,0,0,0,0,0,0,1
20,78,0,0,1,1,0,0,2,4.363514779987332,-1,-999,0,0,0,0,0,0,0,1
9,47,0,0,0,1,0,0,2,4.457460781248258,-1,35,0,2,0,59,0,0,0,1
27,20,0,0,1,0,0,1,2,4.540653696115069,-1,-999,0,0,0,0,0,0,0,1
15,11,0,0,0,0,0,0,0,3.907734270742486,-1,-999,0,0,0,0,0,0,0,1
22,69,0,0,1,2,0,1,5,5.016842262768649,-1,-999,0,0,0,0,0,0,0,1
19,16,0,0,0,0,0,0,0,4.189238255803026,-1,-999,0,0,0,0,0,0,0,1
14,93,0,0,0,1,0,1,20,4.653210077491239,-1,-999,0,0,0,1,0,0,0,1
11,95,0,0,0,0,0,0,23,5.482772444004786,-1,-999,0,0,0,0,0,0,0,1
14,60,0,0,0,1,0,1,0,4.210496152081477,-1,-999,0,0,0,1,0,0,0,1
14,17,0,0,0,0,0,0,0,3.9450386975402454,-1,-999,0,0,0,0,0,0,0,1
22,28,0,0,0,0,0,0,0,4.06967083058548,-1,51,0,6,1,46,0,0,1,1
21,34,0,0,1,0,0,1,0,4.204139964193038,-1,79,0,0,0,0,0,0,0,1
11,95,0,0,0,0,0,0,23,5.482772444004786,-1,-999,0,0,0,0,0,0,0,1
11,95,0,0,0,0,0,0,23,5.497118689824082,-1,-999,0,0,0,0,0,0,0,1
16,82,0,0,1,1,0,0,6,4.6789546500452275,-1,52,0,1,0,4,0,0,0,1
21,108,0,0,1,1,0,0,8,4.760959630973422,-1,-999,0,0,0,0,0,0,0,1
21,62,0,0,0,0,0,0,19,4.829663347509467,-1,-999,0,0,0,0,0,0,0,1
22,24,0,0,0,0,0,0,0,4.325303540834192,-1,64,0,0,0,0,0,0,0,1
11,95,0,0,0,0,0,0,23,5.4686527907202525,-1,-999,0,0,0,0,0,0,0,1
11,110,0,0,0,0,0,0,7,5.4213770624932645,-1,-999,0,0,0,0,0,0,0,1
