hostname_length,path_length,double_slash_in_path,has_ip,subdomain_cnt,suspicious_tokens,has_at,hyphen_count,digit_count,entropy,domain_age_days,ssl_days_left,has_login_form,num_inputs,num_iframes,num_scripts,meta_refresh,suspicious_js,ext_favicon,label_encoded
16,41,0,0,0,0,0,0,0,4.512307565656175,-1,-999,0,0,0,6,0,0,0,1
16,178,0,0,0,2,0,0,77,4.875088635864564,-1,-999,0,0,0,0,0,0,0,1
29,0,0,0,1,1,0,2,1,4.162573265150912,-1,-999,0,0,0,0,0,0,0,1
12,23,0,0,1,0,0,0,0,4.034709089239382,-1,-999,0,0,0,0,0,0,0,1
33,15,0,0,1,0,0,0,0,4.144413806942714,-1,-999,0,2,3,22,0,0,1,1
85,1,0,0,8,4,0,1,19,4.618446107438586,-1,-999,0,0,0,0,0,0,0,1
131,132,0,0,10,2,0,4,63,5.081175064211026,-1,-999,0,0,0,0,0,0,0,1
24,1,0,0,1,0,0,2,4,4.101409765557392,-1,-999,0,0,0,0,0,0,0,1
26,30,1,0,1,1,0,0,0,4.202828337121807,-1,-999,0,0,0,0,0,0,0,1
16,22,1,0,1,0,0,1,0,4.129981707104247,-1,-999,0,0,0,0,0,0,0,1
20,134,0,0,1,1,0,0,5,4.804988024414295,-1,-999,0,0,0,0,0,0,0,1
16,28,0,0,1,0,0,0,5,4.365150156421357,-1,-999,0,0,0,0,0,0,0,1
6,7,0,0,0,0,0,0,6,3.9841837197791894,-1,-999,0,0,0,3,0,0,0,1
29,7,0,0,3,1,0,0,0,3.6432174416077467,-1,-999,0,0,0,0,0,0,0,1
10,87,0,0,0,2,0,0,7,4.86635252213913,-1,-999,0,0,0,0,0,0,0,1
19,8,0,0,1,0,0,0,0,3.939829017466402,-1,-999,0,0,0,11,0,0,0,1
11,98,0,0,0,1,0,0,9,5.061843366713933,-1,-999,0,0,0,0,0,0,0,1
15,72,0,0,1,0,0,0,5,5.108697714115425,-1,-999,0,17,0,6,0,0,1,1
6,7,0,0,0,0,0,0,6,3.9841837197791894,-1,-999,0,0,0,3,0,0,0,1
32,52,0,0,3,2,0,1,1,4.578715457670186,-1,-999,0,0,0,0,0,0,0,1
29,55,0,0,3,1,0,0,0,4.01966114114278,-1,-999,0,0,0,0,0,0,0,1
27,134,0,0,4,1,0,0,5,4.852668545677489,-1,-999,0,0,0,0,0,0,0,1
32,44,0,0,3,2,0,1,1,4.534135251475286,-1,-999,0,0,0,0,0,0,0,1
15,65,0,0,1,1,0,0,1,4.852394111424072,-1,-999,0,0,0,0,0,0,0,1
32,52,0,0,3,2,0,1,1,4.600909413974168,-1,-999,0,0,0,0,0,0,0,1
16,82,0,0,0,1,0,0,21,4.874753918186642,-1,-999,0,7,0,35,0,0,0,1
32,50,0,0,3,2,0,1,1,4.59360654197795,-1,-999,0,0,0,0,0,0,0,1
16,39,0,0,1,0,0,0,0,4.268656093225296,-1,-999,0,0,0,0,0,0,0,1
32,52,0,0,3,2,0,1,1,4.644387674843734,-1,-999,0,0,0,0,0,0,0,1
32,42,0,0,3,2,0,1,1,4.5468488105320475,-1,-999,0,0,0,0,0,0,0,1
30,30,0,0,3,1,0,0,5,4.388934078215523,-1,-999,0,0,0,0,0,0,0,1
32,42,0,0,3,2,0,1,1,4.531664511777944,-1,-999,0,0,0,0,0,0,0,1
13,56,0,0,0,1,0,0,0,4.248603548275971,-1,-999,0,0,0,0,0,0,0,1
22,31,0,0,1,1,0,0,0,4.281501945200136,-1,-999,0,0,0,0,0,0,0,1
17,56,0,0,1,0,0,0,0,4.202655596558188,-1,-999,0,0,0,0,0,0,0,1
19,115,0,0,1,2,0,0,4,4.80084768644662,-1,-999,0,0,0,0,0,0,0,1
20,192,0,0,1,1,0,0,87,4.939752098505106,-1,-999,0,0,0,0,0,0,0,1
26,1,0,0,1,0,0,0,0,4.043057694064253,-1,-999,0,2,0,4,0,0,1,1
6,7,0,0,0,0,0,0,6,3.9841837197791894,-1,-999,0,0,0,3,0,0,0,1
16,21,0,0,0,0,0,0,0,4.235015641798043,-1,-999,0,0,0,0,0,0,0,1
6,7,0,0,0,0,0,0,6,3.8841837197791893,-1,-999,0,0,0,3,0,0,0,1
21,56,0,0,0,0,0,1,0,4.252762549758308,-1,-999,0,0,0,0,0,0,0,1
22,24,0,0,1,0,0,0,10,4.614344039305579,-1,-999,0,0,0,0,0,0,0,1
25,1,0,0,1,1,0,0,2,4.0895524525606675,-1,-999,0,0,0,7,0,0,0,1
10,36,0,0,0,0,0,0,0,4.42566479402256,-1,-999,0,0,0,0,0,0,0,1
34,36,0,0,0,1,0,3,20,4.724853828953383,-1,-999,0,0,0,0,0,0,0,1
25,24,0,0,1,0,0,1,0,3.983444824068004,-1,-999,0,0,0,1,1,0,0,1
13,182,0,0,0,0,0,0,50,5.469217708168949,-1,-999,0,0,0,1,1,0,0,1
18,229,0,0,1,2,0,1,0,4.473407740907599,-1,-999,0,0,0,0,0,0,0,1
9,42,0,0,0,0,0,0,1,4.21943681513348,-1,-999,0,0,0,0,0,0,0,1
19,36,0,0,1,0,0,1,0,3.9374936903924014,-1,-999,0,0,0,0,0,0,0,1
9,26,0,0,0,0,0,0,0,4.225185279715573,-1,-999,0,0,0,0,0,0,0,1
18,237,0,0,1,2,0,1,3,4.533547256889454,-1,-999,0,0,0,0,0,0,0,1
9,43,0,0,0,0,0,0,1,4.201672339366356,-1,-999,0,0,0,0,0,0,0,1
16,19,0,0,1,0,0,0,0,4.0260298517012805,-1,-999,0,0,0,0,0,0,0,1
28,1,0,0,1,0,0,0,1,4.239097917988786,-1,-999,0,0,0,0,0,0,0,1
8,6,0,0,0,0,0,0,4,3.7849418274376427,-1,-999,0,0,0,2,0,0,0,1
22,12,0,0,0,0,0,0,0,3.897203151424737,-1,-999,0,0,0,0,0,0,0,1
10,45,0,0,0,0,0,0,0,4.552034686328157,-1,-999,0,0,0,0,0,0,0,1
27,44,0,0,1,1,0,0,0,4.196814200649626,-1,-999,0,0,0,0,0,0,0,1
16,17,0,0,1,0,0,0,1,3.958694969562842,-1,-999,0,0,0,0,0,0,0,1
25,28,0,0,1,2,0,0,0,4.217586488336998,-1,-999,0,1,0,17,0,0,0,1
21,1,0,0,0,1,0,1,0,3.995237891380887,-1,-999,0,0,0,0,0,0,0,1
20,53,0,0,1,0,0,0,0,4.262614740084811,-1,-999,0,0,0,0,0,0,0,1
19,1,0,0,1,0,0,0,0,3.763965742824081,-1,-999,0,0,0,0,0,0,0,1
20,17,0,0,0,0,0,0,0,4.100921675209631,-1,-999,0,0,0,0,0,0,0,1
12,17,0,0,0,2,0,0,0,4.0724312513221195,-1,-999,0,0,0,0,0,0,0,1
20,1,0,0,1,0,0,0,1,3.753434386188785,-1,-999,0,0,0,0,0,0,0,1
36,1,0,0,1,0,0,2,0,4.202972243293109,-1,-999,0,0,0,0,0,0,0,1
26,43,0,0,1,1,0,0,1,4.329117645560315,-1,-999,0,0,0,0,0,0,0,1
24,59,0,0,2,1,0,0,2,4.423286536891624,-1,-999,0,0,0,0,0,0,0,1
12,137,0,0,0,2,0,0,41,5.005840856399914,-1,-999,0,0,0,0,0,0,0,1
19,40,0,0,0,0,0,0,0,4.047326507648994,-1,-999,0,0,0,1,0,0,0,1
17,20,0,0,1,0,0,0,0,3.90194695925137,-1,-999,0,0,0,0,0,0,0,1
15,109,0,0,0,0,0,0,13,5.6471007253340915,-1,-999,0,0,0,0,0,0,0,1
19,66,0,0,0,0,0,0,0,4.140601256730438,-1,-999,0,0,0,1,0,0,0,1
27,1,0,0,0,0,0,1,0,3.9544425746945735,-1,-999,0,0,0,0,0,0,0,1
20,44,0,0,0,0,0,0,0,4.306535549918511,-1,-999,0,0,0,0,0,0,0,1
23,1,0,0,1,0,0,0,0,3.937751955408587,-1,-999,0,0,0,1,0,0,0,1
7,4,0,0,0,0,0,0,1,3.683542362433231,-1,-999,0,0,0,3,0,0,0,1
105,1,0,0,10,2,0,0,29,4.621263061212697,-1,-999,0,0,0,0,0,0,0,1
24,51,0,0,2,0,0,0,2,4.40444251780807,-1,-999,0,0,0,0,0,0,0,1
14,1,0,0,0,0,0,0,0,3.481714572986073,-1,-999,0,0,0,0,0,0,0,1
26,70,0,0,0,0,0,0,24,4.807102011814882,-1,-999,0,0,0,0,0,0,0,1
17,40,0,0,0,1,0,2,0,4.3374433125951875,-1,-999,0,0,0,0,0,0,0,1
6,7,0,0,0,0,0,0,6,3.784183719779189,-1,-999,0,0,0,0,0,0,0,1
25,1,0,0,1,0,0,0,0,4.028946391954607,-1,-999,0,0,0,0,0,0,0,1
15,149,0,0,1,0,0,0,74,4.642415660927428,-1,-999,0,0,0,3,0,0,0,1
24,44,0,0,2,1,0,0,0,4.576746843829184,-1,-999,0,0,0,0,0,0,0,1
15,26,0,0,0,0,0,0,0,4.064260032810928,-1,-999,0,0,0,9,0,0,0,1
17,22,0,0,0,0,0,0,0,4.188215826378305,-1,-999,0,0,0,0,0,0,0,1
16,34,0,0,1,0,0,0,0,4.208269681987061,-1,-999,0,0,0,1,0,0,0,1
27,118,0,0,2,0,0,0,48,5.3583119870565135,-1,-999,0,0,0,0,0,0,0,1
39,1,0,0,4,1,0,0,7,4.450880277615356,-1,-999,0,0,0,0,0,0,0,1
21,88,0,0,1,3,0,0,2,4.489349545878114,-1,-999,0,0,0,0,0,0,0,1
6,6,0,0,0,0,0,0,5,3.78714396069814,-1,-999,0,0,0,3,0,0,0,1
22,53,0,0,2,2,0,0,0,4.767110372233659,-1,-999,0,0,0,0,0,0,0,1
15,46,0,0,0,0,0,0,0,4.465688209816606,-1,-999,0,0,0,0,0,0,0,1
102,65,0,0,10,5,0,3,0,4.299053115668861,-1,-999,0,0,0,0,0,0,0,1
22,10,0,0,0,0,0,0,0,4.246188756990946,-1,-999,0,0,0,0,0,0,0,1
8,7,0,0,0,0,0,0,3,3.6978458230844122,-1,-999,0,0,0,0,0,0,0,1
21,125,0,0,1,0,0,0,60,4.655047161641252,-1,-999,0,0,0,0,0,0,0,1
18,16,0,0,0,0,0,0,0,3.9739164935644116,-1,-999,0,0,1,23,0,0,0,1
12,53,0,0,0,0,0,0,0,4.396444661557438,-1,-999,0,0,0,0,0,0,0,1
23,17,0,0,0,0,0,2,0,4.195561128679186,-1,-999,0,0,0,0,0,0,0,1
17,19,0,0,1,0,0,0,5,4.299896391167891,-1,-999,0,0,0,0,0,0,0,1
11,27,0,0,0,0,0,0,0,4.172206918879583,-1,-999,0,0,0,0,0,0,0,1
16,42,0,0,1,4,0,0,2,4.524110840151827,-1,-999,0,0,0,0,0,0,0,1
31,1,0,0,1,0,0,0,0,4.037426976219758,-1,-999,0,0,0,1,0,0,0,1
11,94,0,0,0,2,0,0,2,4.378448982722095,-1,-999,0,0,0,0,0,0,0,1
27,5,0,0,1,0,0,0,0,4.006573937300012,-1,-999,0,1,0,76,0,1,0,1
6,7,0,0,0,0,0,0,6,3.784183719779189,-1,-999,0,0,0,3,0,0,0,1
17,43,0,0,1,0,0,0,1,4.272386720237991,-1,-999,0,0,0,0,0,0,0,1
20,1,0,0,0,0,0,0,0,3.91379956460568,-1,-999,0,0,0,0,0,0,0,1
22,151,0,0,0,1,0,0,33,4.978306589733798,-1,-999,0,2,0,9,0,0,0,1
17,29,0,0,1,0,0,0,1,4.293220454236638,-1,-999,0,0,0,0,0,0,0,1
8,161,0,0,0,0,0,0,49,5.481620139530701,-1,-999,0,0,0,0,0,0,0,1
29,1,0,0,1,0,0,2,0,4.077715447225511,-1,-999,0,0,0,0,0,0,0,1
24,1,0,0,2,0,0,0,2,3.8195488277869583,-1,-999,0,0,0,4,0,0,0,1
26,1,0,0,1,0,0,2,0,4.054538856580818,-1,-999,0,0,0,0,0,0,0,1
27,209,0,0,0,3,0,0,47,5.008462996305331,-1,-999,0,0,0,0,0,0,0,1
13,47,0,0,0,0,0,0,1,4.081110781793333,-1,-999,0,9,0,58,0,0,0,1
15,52,0,0,1,0,0,0,0,4.180332042407043,-1,-999,0,0,0,0,0,0,0,1
13,48,0,0,0,0,0,0,2,4.102263526830965,-1,-999,0,9,0,58,0,0,0,1
23,0,0,0,1,1,0,1,1,3.7735572622751854,-1,-999,0,0,0,0,0,0,0,1
22,13,0,0,0,0,0,0,0,3.8831727088441377,-1,-999,0,0,0,0,0,0,0,1
8,161,0,0,0,0,0,0,49,5.482788535550591,-1,-999,0,0,0,0,0,0,0,1
17,12,0,0,1,0,0,0,0,3.805496793698875,-1,-999,0,0,0,0,0,0,0,1
26,35,0,0,1,1,0,0,0,3.973426711433005,-1,-999,0,0,0,0,0,0,0,1
13,62,0,0,0,0,0,0,2,4.4068697764418925,-1,-999,0,9,0,55,0,0,0,1
24,1,0,0,1,0,0,0,0,3.8667292966721747,-1,-999,0,0,0,0,0,0,0,1
10,194,0,0,1,2,0,0,81,4.908517098867232,-1,-999,0,0,0,0,0,0,0,1
27,195,0,0,0,3,0,1,36,5.038898477432896,-1,-999,0,0,0,9,0,0,0,1
106,171,0,0,9,2,0,0,121,4.9260577483338714,-1,-999,0,0,0,0,0,0,0,1
47,88,0,0,3,0,0,1,8,4.63174393021948,-1,-999,0,0,0,0,0,0,0,1
21,80,0,0,0,3,0,0,0,4.401329550147084,-1,-999,0,0,0,0,0,0,0,1
17,23,0,0,1,0,0,0,4,4.293222627951163,-1,-999,0,0,0,0,0,0,0,1
14,4,0,0,0,0,0,0,0,3.733660689688186,-1,-999,0,0,0,0,0,0,0,1
6,7,0,0,0,0,0,0,6,3.6464393446710157,-1,-999,0,0,0,3,0,0,0,1
20,4,0,0,1,0,0,0,0,4.026619294188054,-1,-999,0,6,0,34,0,0,0,1
7,15,0,0,0,1,0,0,3,4.185230132909402,-1,-999,0,0,0,3,0,0,0,1
18,10,0,0,1,0,0,0,0,3.889737931651991,-1,-999,0,0,0,0,0,0,0,1
20,25,0,0,1,0,0,0,1,4.3971784731862025,-1,-999,0,0,0,0,0,0,0,1
16,76,0,0,1,0,0,0,1,4.306527573130675,-1,-999,0,0,0,0,0,0,0,1
12,88,0,0,1,1,0,0,1,4.7710732952495905,-1,-999,0,0,0,54,0,0,0,1
23,62,0,0,1,2,0,0,0,4.3892079739011285,-1,-999,0,1,0,19,0,0,0,1
7,4,0,0,0,0,0,0,1,3.683542362433231,-1,-999,0,0,0,3,0,0,0,1
7,12,0,0,0,0,0,0,0,3.873140679513133,-1,-999,0,0,0,3,0,0,0,1
18,62,0,0,0,2,0,0,0,4.290661175754223,-1,-999,0,0,0,0,0,0,0,1
30,174,0,0,1,2,0,0,41,5.005739486430836,-1,-999,0,0,0,0,0,0,0,1
23,15,0,0,1,0,0,0,0,4.038873585546249,-1,-999,0,1,0,19,0,0,0,1
26,30,0,0,1,1,0,0,6,4.348655178513761,-1,-999,0,17,0,8,0,0,0,1
14,222,0,0,1,1,0,0,65,5.156296787240862,-1,-999,0,0,0,216,0,0,0,1
20,108,0,0,1,0,0,1,20,5.138542725718739,-1,-999,0,0,0,0,0,0,0,1
27,216,0,0,0,3,0,0,47,5.014599770170244,-1,-999,0,0,0,0,0,0,0,1
16,9,0,0,1,0,0,0,0,3.8164280318460246,-1,-999,0,0,0,0,0,0,0,1
20,13,0,0,1,0,0,0,0,4.158694969562842,-1,-999,0,0,0,0,0,0,0,1
21,1,0,0,1,0,0,0,0,3.8833374604210062,-1,-999,0,0,0,0,0,0,0,1
19,10,0,0,0,0,0,1,0,4.162573265150912,-1,-999,0,0,0,0,0,0,0,1
19,36,1,0,1,0,0,0,0,3.935252311563085,-1,-999,0,1,0,7,0,0,0,1
13,72,0,0,0,0,0,0,3,4.585602194401026,-1,-999,0,0,0,1,0,0,0,1
14,83,0,0,0,0,0,0,58,4.343462710527556,-1,-999,0,0,0,0,0,0,0,1
27,24,0,0,1,0,0,0,1,4.0091439362100125,-1,-999,0,0,0,0,0,0,0,1
23,23,0,0,1,1,0,0,0,4.111906483020849,-1,-999,0,0,0,0,0,0,0,1
14,31,0,0,0,1,0,0,0,4.286038275417348,-1,-999,0,0,0,0,0,0,0,1
17,13,0,0,0,0,0,0,0,4.168120257170009,-1,-999,0,0,0,0,0,0,0,1
15,6,0,0,1,0,0,0,2,4.066108939837481,-1,-999,0,0,0,0,0,0,0,1
15,12,0,0,1,1,0,0,2,4.219528282299548,-1,-999,0,0,0,0,0,0,0,1
21,24,0,0,1,0,0,1,0,4.287286959384092,-1,-999,0,0,0,0,0,0,0,1
19,36,0,0,0,0,0,0,0,4.239991875911167,-1,-999,0,3,1,17,0,0,0,1
18,10,0,0,1,0,0,0,2,3.8513099897106646,-1,-999,0,27,0,10,0,0,1,1
18,59,0,0,1,0,0,0,21,4.595122296968396,-1,-999,0,27,0,10,0,0,1,1
13,13,0,0,0,0,0,0,0,3.9912157102019847,-1,-999,0,0,0,0,0,0,0,1
17,65,1,0,0,0,0,0,0,4.3099094213871965,-1,-999,0,0,0,0,0,0,0,1
16,18,0,0,1,0,0,0,0,3.6403903462300833,-1,-999,0,0,0,0,0,0,0,1
25,58,0,0,1,0,0,0,0,4.305392824786862,-1,-999,0,0,0,0,0,0,0,1
18,14,0,0,0,1,0,0,30,5.004987404483556,-1,-999,0,0,0,0,0,0,0,1
17,14,0,0,0,1,0,0,7,4.839763396235898,-1,-999,0,0,0,0,0,0,0,1
17,14,0,0,0,1,0,0,7,4.842051925541254,-1,-999,0,0,0,0,0,0,0,1
24,36,0,0,1,0,0,0,0,4.413699123586656,-1,-999,0,0,0,12,0,0,1,1
10,1,0,0,0,0,0,0,0,3.6416041678685938,-1,-999,0,0,0,0,0,0,0,1
15,42,0,0,0,0,0,0,7,4.410178031846025,-1,-999,0,0,0,0,0,0,0,1
16,34,0,0,1,0,0,0,0,4.054675164405246,-1,-999,0,0,0,0,0,0,0,1
10,64,0,0,0,1,0,0,4,4.2942192689993375,-1,-999,0,0,0,0,0,0,0,1
13,35,0,0,1,0,0,0,0,4.11953988777452,-1,-999,0,0,0,0,0,0,0,1
14,25,0,0,0,0,0,0,5,4.469066511067981,-1,-999,0,0,0,0,0,0,0,1
12,88,0,0,1,1,0,0,1,4.836308309671968,-1,-999,0,0,0,54,0,0,0,1
23,1,0,0,0,0,0,2,0,4.195816471537619,-1,-999,0,0,0,0,0,0,0,1
21,9,0,0,1,0,0,0,3,4.283381405994074,-1,-999,0,0,0,0,0,0,0,1
15,1,0,0,1,0,0,0,0,3.621175542919471,-1,-999,0,0,0,0,0,0,0,1
22,9,0,0,1,0,0,0,0,4.168465671110589,-1,-999,0,0,0,0,0,0,0,1
20,22,0,0,0,0,0,0,0,4.125042120448046,-1,-999,0,13,1,5,0,0,0,1
24,30,0,0,1,1,0,0,0,4.174842315254619,-1,-999,0,0,0,0,0,0,0,1
19,1,0,0,1,0,0,0,4,4.032303242743953,-1,-999,0,0,0,0,0,0,0,1
26,1,0,0,2,0,0,2,0,4.02085512047121,-1,-999,0,0,0,0,0,0,0,1
26,1,0,0,2,0,0,2,0,3.9032080616476805,-1,-999,0,0,0,0,0,0,0,1
20,1,0,0,1,1,0,0,0,3.8962915290459277,-1,-999,0,0,0,0,0,0,0,1
6,6,0,0,0,0,0,0,5,3.892407118592877,-1,-999,0,0,0,3,0,0,0,1
26,29,0,0,1,0,0,0,0,4.332124938930608,-1,-999,0,0,0,31,0,0,0,1
26,58,0,0,1,0,0,0,18,4.64564721724714,-1,-999,0,0,0,31,0,0,0,1
14,33,0,0,0,0,0,0,0,4.064570143647847,-1,-999,0,2,0,16,0,0,0,1
15,20,0,0,0,0,0,0,1,4.377336696990887,-1,-999,0,0,0,0,0,0,0,1
29,15,0,0,2,0,0,3,12,4.616066459992531,-1,-999,0,0,0,0,0,0,0,1
20,32,0,0,2,0,0,0,4,4.404787974787084,-1,-999,0,0,0,0,0,0,0,1
6,6,0,0,0,0,0,0,5,3.892407118592877,-1,-999,0,0,0,3,0,0,0,1
19,29,0,0,1,1,0,0,0,4.149566877854579,-1,-999,0,0,0,0,0,0,0,1
32,1,0,0,1,0,0,1,0,3.993942707918269,-1,-999,0,0,1,7,0,0,0,1
33,34,0,0,1,0,0,0,0,4.418865616115195,-1,-999,0,0,0,0,0,0,0,1
23,1,0,0,1,0,0,0,3,4.21163018107546,-1,-999,0,0,0,0,0,0,0,1
12,1,0,0,1,0,0,0,1,3.784183719779189,-1,-999,0,0,0,0,0,0,0,1
24,1,0,0,1,0,0,0,2,4.077819531114783,-1,-999,0,0,0,7,0,0,0,1
25,1,0,0,1,0,0,0,2,4.104407755459851,-1,-999,0,0,0,0,0,0,0,1
4,9,0,0,0,0,0,0,0,3.846439344671016,-1,-999,0,0,0,1,0,0,0,1
4,9,0,0,0,0,0,0,0,3.684183719779189,-1,-999,0,0,0,1,0,0,0,1
17,4,0,0,1,0,0,0,0,3.869331261111518,-1,-999,0,0,0,0,0,0,0,1
25,1,0,0,1,0,0,0,2,4.066677073707229,-1,-999,0,0,0,1,0,0,0,1
25,1,0,0,1,0,0,0,1,4.017900089633387,-1,-999,0,0,0,0,0,0,0,1
14,57,0,0,1,0,0,0,7,4.733462869084556,-1,-999,0,0,0,0,0,0,0,1
24,14,0,0,1,1,0,0,0,3.795797120386112,-1,-999,0,0,0,0,0,0,0,1
12,149,0,0,0,2,0,0,43,5.058767087888631,-1,-999,0,0,0,0,0,0,0,1
24,1,0,0,1,0,0,0,0,4.116729296672175,-1,-999,0,0,0,0,0,0,0,1
26,1,0,0,1,0,0,0,0,3.939829017466402,-1,-999,0,0,0,0,0,0,0,1
26,17,0,0,1,0,0,0,0,4.193269689515109,-1,-999,0,1,0,31,0,0,0,1
25,1,0,0,1,0,0,0,2,4.066677073707229,-1,-999,0,2,0,15,0,0,1,1
23,170,0,0,2,2,0,0,84,4.800962719824863,-1,-999,0,0,0,0,0,0,0,1
20,1,0,0,1,1,0,0,0,3.9407598325400897,-1,-999,0,0,0,0,0,0,0,1
25,1,0,0,1,0,0,0,0,4.18788919491935,-1,-999,0,1,0,17,0,0,0,1
15,105,0,0,1,1,0,0,0,4.601582601366993,-1,-999,0,0,0,0,0,0,0,1
7,5,0,0,0,0,0,0,3,3.4713544870139295,-1,-999,0,0,0,0,0,0,0,1
26,1,0,0,1,0,0,0,0,3.998652546878167,-1,-999,0,0,0,0,0,0,0,1
23,166,0,0,2,1,0,0,90,4.824906168294476,-1,-999,0,0,0,0,0,0,0,1
11,115,0,0,0,3,0,1,0,4.275507651643296,-1,-999,0,0,0,0,0,0,0,1
18,27,0,0,1,0,0,0,4,4.2746903818446,-1,-999,0,0,0,0,0,0,0,1
18,15,0,0,1,0,0,0,4,4.143942707918269,-1,-999,0,0,0,0,0,0,0,1
10,130,0,0,1,5,0,0,0,4.539509773630278,-1,-999,0,0,0,0,0,0,0,1
22,29,0,0,1,0,0,0,0,4.2025798146388675,-1,-999,0,4,0,19,0,0,0,1
27,20,0,0,1,0,0,0,0,4.021079115025685,-1,-999,0,0,0,0,0,0,0,1
16,21,0,0,1,1,0,0,0,3.862143551876072,-1,-999,0,0,0,0,0,0,0,1
26,1,0,0,1,0,0,0,0,3.984234164652489,-1,-999,0,0,0,0,0,0,0,1
19,19,0,0,0,2,0,1,0,4.116868585642404,-1,-999,0,0,0,0,0,0,0,1
22,1,0,0,1,0,0,1,1,3.8062389286533898,-1,-999,0,0,0,0,0,0,0,1
38,1,0,0,1,0,0,3,0,4.055108151238867,-1,-999,0,0,1,7,0,0,0,1
25,1,0,0,1,0,0,0,0,3.8997141947882312,-1,-999,0,0,0,0,0,0,0,1
17,28,0,0,0,0,0,0,3,4.1977673049215225,-1,-999,0,0,0,0,0,0,0,1
33,1,0,0,1,0,0,0,4,4.045980358012783,-1,-999,0,0,1,7,0,0,0,1
16,1,0,0,1,0,0,1,0,3.720175521464345,-1,-999,0,0,0,2,0,0,0,1
15,20,0,0,0,0,0,0,0,4.107218173944544,-1,-999,0,0,0,1,0,0,1,1
30,1,0,0,1,0,0,2,0,4.010570934268483,-1,-999,0,0,0,7,0,0,0,1
30,1,0,0,2,0,0,0,0,4.083067973799102,-1,-999,0,2,1,9,0,0,0,1
30,1,0,0,1,0,0,0,7,4.0959686315799715,-1,-999,0,0,1,7,0,0,0,1
25,13,0,0,1,1,0,0,0,3.9922099084326965,-1,-999,0,1,0,17,0,0,0,1
21,1,0,0,1,0,0,0,1,3.8833374604210062,-1,-999,0,0,0,1,0,0,0,1
30,1,0,0,1,0,0,0,1,3.9811126321957535,-1,-999,0,0,0,1,0,0,0,1
24,1,0,0,1,0,0,0,2,4.093139062229566,-1,-999,0,0,0,1,0,0,0,1
14,1,0,0,1,0,0,0,1,3.7887549139935035,-1,-999,0,0,0,1,0,0,0,1
10,1,0,0,1,0,0,0,0,3.3502090290998976,-1,-999,0,0,0,0,0,0,0,1
95,11,0,0,10,2,0,0,18,4.729604956173662,-1,-999,0,0,0,0,0,0,0,1
15,1,0,0,1,0,0,0,1,3.621175542919471,-1,-999,0,0,0,0,0,0,0,1
24,1,0,0,1,0,0,0,4,4.116729296672175,-1,-999,0,0,0,0,0,0,0,1
22,1,0,0,1,0,0,0,1,4.0062389286533895,-1,-999,0,0,0,0,0,0,0,1
27,1,0,0,1,0,0,0,1,3.9572958738405704,-1,-999,0,0,0,0,0,0,0,1
31,1,0,0,2,0,0,0,2,4.102351821748976,-1,-999,0,0,0,0,0,0,0,1
15,9,0,0,1,0,0,0,0,3.8975870361235376,-1,-999,0,2,0,17,0,0,0,1
21,0,0,0,1,0,0,0,3,4.110577243331642,-1,-999,0,0,0,0,0,0,0,1
28,1,0,0,1,0,0,0,3,4.2527152789797045,-1,-999,0,0,0,0,0,0,0,1
18,1,0,0,1,0,0,0,1,3.6133373140453076,-1,-999,0,0,0,0,0,0,0,1
24,1,0,0,1,0,0,0,1,3.9917292966721747,-1,-999,0,0,0,0,0,0,0,1
15,31,0,0,0,1,0,0,0,4.350193095909352,-1,-999,0,0,0,0,0,0,0,1
20,19,0,0,1,1,0,0,0,3.9988018367653253,-1,-999,0,0,0,0,0,0,0,1
24,1,0,0,1,0,0,0,3,4.116729296672175,-1,-999,0,0,0,0,0,0,0,1
20,1,0,0,1,0,0,0,1,4.066108939837481,-1,-999,0,0,0,0,0,0,0,1
23,1,0,0,1,0,0,0,3,4.106949132758152,-1,-999,0,0,0,0,0,0,0,1
26,1,0,0,1,0,0,0,1,3.995715327169053,-1,-999,0,0,0,1,0,0,0,1
21,1,0,0,1,0,0,0,1,3.9093680639438846,-1,-999,0,0,0,0,0,0,0,1
20,1,0,0,1,0,0,0,1,4.012188403968661,-1,-999,0,0,0,0,0,0,0,1
19,1,0,0,1,0,0,0,1,3.8841550945958043,-1,-999,0,0,0,0,0,0,0,1
18,1,0,0,1,0,0,0,2,4.026986833359287,-1,-999,0,0,0,0,0,0,0,1
26,1,0,0,1,0,0,0,5,4.256149238118269,-1,-999,0,0,0,0,0,0,0,1
26,1,0,0,1,0,0,0,1,4.101881223476018,-1,-999,0,0,0,0,0,0,0,1
25,1,0,0,1,0,0,0,4,4.18788919491935,-1,-999,0,0,0,0,0,0,0,1
27,1,0,0,1,0,0,0,1,4.033153646184958,-1,-999,0,0,0,0,0,0,0,1
29,1,0,0,1,0,0,0,1,3.9828566633247835,-1,-999,0,0,0,0,0,0,0,1
20,1,0,0,1,0,0,0,1,3.770942421748537,-1,-999,0,0,0,0,0,0,0,1
24,1,0,0,1,0,0,0,1,3.8820488277869583,-1,-999,0,0,0,0,0,0,0,1
19,1,0,0,1,0,0,0,1,3.9582291686698783,-1,-999,0,0,0,0,0,0,0,1
23,1,0,0,1,0,0,0,3,4.066784213473103,-1,-999,0,0,0,0,0,0,0,1
18,1,0,0,1,0,0,0,1,3.825251737288651,-1,-999,0,0,0,0,0,0,0,1
